2024-11-19 04:08:59.354 GMT,,,1,,673c0f5a.1,1,,2024-11-19 04:08:58 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-19 04:08:59.354 GMT,,,1,,673c0f5a.1,2,,2024-11-19 04:08:58 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 04:08:59.354 GMT,,,1,,673c0f5a.1,3,,2024-11-19 04:08:58 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 04:08:59.387 GMT,,,1,,673c0f5a.1,4,,2024-11-19 04:08:58 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-19 04:08:59.563 GMT,,,30,,673c0f5b.1e,1,,2024-11-19 04:08:59 GMT,,0,LOG,00000,"database system was shut down at 2024-11-19 04:08:10 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-19 04:08:59.675 GMT,,,1,,673c0f5a.1,5,,2024-11-19 04:08:58 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-19 04:11:00.249 GMT,"postgres","login",34,"172.18.0.5:38352",673c0fd3.22,1,"PARSE",2024-11-19 04:10:59 GMT,0/2,0,LOG,00000,"duration: 87.859 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 04:11:00.295 GMT,"postgres","login",34,"172.18.0.5:38352",673c0fd3.22,2,"BIND",2024-11-19 04:10:59 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-19 04:11:00.303 GMT,"postgres","login",34,"172.18.0.5:38352",673c0fd3.22,3,"BIND",2024-11-19 04:10:59 GMT,0/3,0,LOG,00000,"duration: 51.160 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-19 04:11:00.303 GMT,"postgres","login",34,"172.18.0.5:38352",673c0fd3.22,4,"SELECT",2024-11-19 04:10:59 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
