2024-11-17 05:55:37.110 GMT,,,49,,67398559.31,1,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-17 05:55:37.139 GMT,,,49,,67398559.31,2,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-17 05:55:37.202 GMT,,,53,,67398559.35,1,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"database system was shut down at 2024-11-17 05:55:32 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-17 05:55:37.252 GMT,,,49,,67398559.31,3,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-17 05:55:37.525 GMT,"postgres","postgres",59,"[local]",67398559.3b,1,"idle",2024-11-17 05:55:37 GMT,0/2,0,LOG,00000,"statement: SELECT 1 FROM pg_database WHERE datname = 'user_db_dev' ;",,,,,,,,"exec_simple_query, postgres.c:1075","psql","client backend",,0
2024-11-17 05:55:37.570 GMT,"postgres","postgres",59,"[local]",67398559.3b,2,"SELECT",2024-11-17 05:55:37 GMT,0/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,SELECT 1 FROM pg_database WHERE datname = 'user_db_dev',<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","psql","client backend",,0
2024-11-17 05:55:37.572 GMT,"postgres","postgres",59,"[local]",67398559.3b,3,"SELECT",2024-11-17 05:55:37 GMT,0/0,0,LOG,00000,"duration: 48.345 ms",,,,,,,,"exec_simple_query, postgres.c:1368","psql","client backend",,0
2024-11-17 05:55:37.680 GMT,"postgres","postgres",61,"[local]",67398559.3d,1,"idle",2024-11-17 05:55:37 GMT,1/2,0,LOG,00000,"statement: CREATE DATABASE ""user_db_dev"" ;",,,,,,,,"exec_simple_query, postgres.c:1075","psql","client backend",,0
2024-11-17 05:55:42.372 GMT,"postgres","postgres",61,"[local]",67398559.3d,2,"CREATE DATABASE",2024-11-17 05:55:37 GMT,1/2,739,LOG,00000,"AUDIT: SESSION,1,1,DDL,CREATE DATABASE,,,""CREATE DATABASE """"user_db_dev"""""",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","psql","client backend",,0
2024-11-17 05:55:42.802 GMT,"postgres","postgres",61,"[local]",67398559.3d,3,"CREATE DATABASE",2024-11-17 05:55:37 GMT,1/0,0,LOG,00000,"duration: 5122.143 ms",,,,,,,,"exec_simple_query, postgres.c:1368","psql","client backend",,0
2024-11-17 05:55:42.816 GMT,,,49,,67398559.31,4,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-17 05:55:42.822 GMT,,,49,,67398559.31,5,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-17 05:55:42.842 GMT,,,49,,67398559.31,6,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 56) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-17 05:55:42.842 GMT,,,51,,67398559.33,1,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-17 05:55:42.853 GMT,,,51,,67398559.33,2,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-17 05:55:46.024 GMT,,,51,,67398559.33,3,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"checkpoint complete: wrote 921 buffers (5.6%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.643 s, sync=2.422 s, total=3.182 s; sync files=301, longest=0.074 s, average=0.009 s; distance=4238 kB, estimate=4238 kB; lsn=0/1908980, redo lsn=0/1908980",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-17 05:55:46.444 GMT,,,49,,67398559.31,7,,2024-11-17 05:55:37 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
